short_name,region_code,station_id,long_name,label,lat,lon,station_type
Piazza Cavour,18,S09108,PIAZZA CAVOUR,,40.855248,14.255175,3
ROCCA D'EVAN.,18,S09200,ROCCA D`EVANDRO,,41.438861,13.911338,4
Vairano,18,S09203,VAIRANO,,41.317446,14.104022,3
Sparanise,18,S09206,SPARANISE,,41.185707,14.092954,3
Maddaloni Inf.,18,S09212,MADDALONI INFERIORE,,41.035954,14.380504,3
Gricignano,18,S09300,GRICIGNANO,,40.998742,14.241657,3
Amorosi Mel.,18,S09306,AMOROSI MELIZZANO,,41.173509,14.470759,3
Ponte Casalduni,18,S09309,PONTE CASALDUNI,,41.214169,14.696458,3
Paduli,18,S09313,PADULI,,41.146232,14.838878,3
Montecalvo B.C.,18,S09315,MONTECALVO BUONALBERGO CASALB.,,41.2211,14.9795,3
Telese Cerreto,18,S09326,TELESE CERRETO,,41.211709,14.526165,3
Bosco Redole,18,S09452,BOSCO REDOLE,,41.459299,14.587884,4
Fragneto Monf.,18,S09506,FRAGNETO MONFORTE,,41.247292,14.76486,3
Pescosannita F.,18,S09507,PESCOSANNITA FRAGNETO L`ABATE,,41.236154,14.788527,3
Pietrelcina,18,S09508,PIETRELCINA,,41.18865,14.832469,3
BN Porta Rufina,18,S09509,BENEVENTO PORTA RUFINA,,41.123564,14.784315,3
Altavilla Irpina,18,S09511,ALTAVILLA IRPINA,,41.015265,14.782833,3
Tufo,18,S09512,TUFO,,41.013853,14.815962,3
Prata Pratola,18,S09513,PRATA PRATOLA,,40.988509,14.842666,3
Fratte-Villa Com,18,S09524,FRATTE VILLA COMUNALE,,40.697895,14.779252,3
Montemiletto,18,S09603,MONTEMILETTO,,40.993606,14.920685,3
Castelvetere,18,S09608,CASTELVETERE,,40.952072,15.011348,3
Morra de S.T.,18,S09617,MORRA DE SANCTIS TEORA,,40.890563,15.239328,3
Sanzano Occhino,18,S09629,SANZANO OCCHINO,,40.8869,15.27783,3
Palma S.Gennaro,18,S09701,PALMA S.GENNARO,,40.864149,14.540472,3
Castel S.Giorgio,18,S09704,CASTEL S.GIORGIO ROCCAPIEMONTE,,40.758713,14.692352,3
Valle di Mercato,18,S09705,VALLE DI MERCATO S.SEVERINO,,40.776365,14.722362,3
Napoli S.G.Barra,18,S09800,NAPOLI S.GIOV.BARRA,,40.831269,14.307811,3
Portici Ercolano,18,S09802,PORTICI- ERCOLANO,,40.809907,14.335809,3
Vietri sul Mare,18,S09817,VIETRI SUL MARE,,40.674996,14.726829,3
Pontecagnano,18,S09821,PONTECAGNANO,,40.641033,14.870272,3
Campagna S.P.,18,S09825,CAMPAGNA SERRE PERSANO,,40.595667,15.113986,3
Sicignano d.A.,18,S09827,SICIGNANO DEGLI ALBURNI,,40.605454,15.290904,3
Atena,18,S09904,ATENA,,40.456676,15.536094,3
Rocchetta S.A.L.,18,S11205,ROCCHETTA S.ANT.LAC.,,41.1518,15.53295,4
Rutino,18,S11707,RUTINO,,40.29259,15.104561,3
Vallo d.Lucania,18,S11709,VALLO DELLA LUC. CASTELNUOVO,,40.233316,15.266511,3
F00048,18,F00048,F00048,,40.785611,14.620886,4
F00026,18,F00026,F00026,,41.235995,13.992462,4
Calitri Pescop.,18,S09620,CALITRI PESCOPAGANO,,40.884932,15.427962,3
S.Giuseppe Ves.,18,S09752,S.GIUSEPPE VESUVIANO,,40.834058,14.502954,3
Romagnano V.,18,S09829,ROMAGNANO V.,,40.610041,15.447651,3
S.Michele di S.,18,S09523,S.MICHELE DI SERINO,,40.874511,14.853445,3
Serino,18,S09515,SERINO,,40.858838,14.860182,3
Taurasi,18,S09605,TAURASI,,40.980838,14.965804,3
Giugliano Qual.,18,S09100,GIUGLIANO QUALIANO,,40.935018,14.10378,3
Mercatello,18,S09837,MERCATELLO,,40.606491,15.38979,3
Arbostella,18,S09838,ARBOSTELLA,,40.677263,15.623814,3
S.Angelo dei L.m,18,S09615,S.ANGELO DEI LOMBARDI,,40.890372,15.161478,3
S.Antimo S.Arpin,18,S09007,S.ANTIMO S.ARPINO,,40.949188,14.247415,3
S.Croce del S.,18,S09502,S.CROCE DEL SANNIO,,41.37114,14.705455,3
Pianerottolo A.,18,S09317,PIANEROTTOLO DI ARIANO,,41.188984,15.145482,3
Pietrarsa,18,S09801,PIETRARSA,,40.822433,14.32058,3
Benevento,18,S09311,BENEVENTO,Benevento,41.141901,14.769998,3
Montefalcione,18,S09602,MONTEFALCIONE,,40.951114,14.886432,3
Montefredane,18,S09529,MONTEFREDANE,,40.951143,14.827771,3
Montella,18,S09612,MONTELLA,,40.845175,15.032758,3
Montemarano,18,S09610,MONTEMARANO,,40.900728,15.039506,3
Frasso Dugenta,18,S09305,FRASSO T. DUGENTA,,41.137244,14.459459,3
Frattamaggiore,18,S09008,FRATTAMAGGIORE,,40.940018,14.263676,3
Fratte,18,S09522,FRATTE,,40.705637,14.778362,3
Nocera Inferiore,18,S09814,NOCERA INFERIORE,,40.745318,14.635346,3
Nocera Mercato,18,S09709,NOCERA INFERIORE MERCATO,,40.745668,14.649129,3
Nocera Superiore,18,S09815,NOCERA SUPERIORE,,40.742597,14.672398,3
Nola,18,S09700,NOLA,,40.923652,14.525004,3
Orsara di Puglia,18,S09320,ORSARA DI PUGLIA,,41.241899,15.27766,4
Ottaviano,18,S09751,OTTAVIANO,,40.85256,14.493479,3
Torre A.Centrale,18,S09806,TORRE ANNUNZIATA CENTRALE,,40.747131,14.463744,3
Torre A. Città,18,S09805,TORRE ANNUNZIATA CITTA',,40.754069,14.448628,3
Torre del Greco,18,S09803,TORRE DEL GRECO,,40.787631,14.363159,3
Lioni,18,S09616,LIONI,,40.874869,15.186324,3
L.Valle d.Viti,18,S09628,LIONI VALLE DELLE VITI,,40.887025,15.215936,3
Maddaloni Super.,18,S09303,MADDALONI SUPERIORE,,41.048567,14.396055,3
Marcianise,18,S09301,MARCIANISE,,41.03596,14.287658,3
Marigliano,18,S09750,MARIGLIANO,,40.923733,14.460435,3
Mignano Mont.,18,S09201,MIGNANO DI MONTE LUNGO,,41.407585,13.986672,3
Eboli,18,S09824,EBOLI,,40.611057,15.052382,3
Baronissi,18,S09520,BARONISSI,,40.743779,14.77224,3
Morcone,18,S09503,MORCONE,,41.340445,14.677658,3
Napoli Campi F.,18,S09103,NAPOLI CAMPI FLEGREI,,40.822462,14.194649,3
NA Piazza Garib.,18,S09109,NAPOLI PIAZZA GARIBALDI,,40.852326,14.275159,3
Pellezzano,18,S09521,PELLEZZANO,,40.719928,14.777354,3
Venafro,18,S09060,VENAFRO,,41.482975,14.048722,4
Villa Literno,18,S09003,VILLA LITERNO,,41.004956,14.06753,3
Vitulano Fogl.,18,S09310,VITULANO FOGLIANISE,,41.163008,14.720027,3
Auletta,18,S09902,AULETTA,,40.534934,15.426706,3
Padula,18,S09908,PADULA,,40.335142,15.629921,3
Petina,18,S09901,PETINA,,40.560347,15.389298,3
Polla,18,S09903,POLLA,,40.512921,15.497238,3
Sala Consilina,18,S09906,SALA CONSILINA,,40.405144,15.576057,3
Pompei,18,S09810,POMPEI,,40.745918,14.501109,3
Pontelandolfo,18,S09504,PONTELANDOLFO,,41.29578,14.712051,3
Solofra,18,S09516,SOLOFRA,,40.834504,14.843975,3
S. di Scisciano,18,S09761,SPARTIMENTO DI SCISCIANO,,40.891561,14.468487,3
S.Lorenzo M.,18,S09308,S.LORENZO MAGGIORE,,41.219748,14.648419,3
S.Marcellino F.,18,S09005,S.MARCELLINO FRIGNANO,,40.992103,14.171976,3
S.Maria Capua V.,18,S09209,S.MARIA CAPUA VETERE,,41.07353,14.254081,3
S.Maria La Bruna,18,S09804,S.MARIA LA BRUNA,,40.755435,14.407647,3
Terzigno,18,S09753,TERZIGNO,,40.806926,14.503275,3
Tora Presenzano,18,S09202,TORA PRESENZANO,,41.358861,14.04514,3
Agropoli,18,S11705,AGROPOLI CASTELLABATE,,40.351521,15.002053,3
Capaccio,18,S11702,CAPACCIO ROCCADASPIDE,,40.454518,15.013551,3
Pisciotta P.,18,S11712,PISCIOTTA PALINURO,,40.091539,15.243601,3
Torre Orsaia,18,S11717,TORRE ORSAIA,,40.099017,15.481204,3
Montaguto P.,18,S09319,MONTAGUTO PANNI,,41.235362,15.235132,3
Montecorvino,18,S09822,MONTECORVINO,,40.617439,14.944628,3
Nusco,18,S09614,NUSCO,,40.872272,15.095642,3
Falciano Mond.,18,S09001,FALCIANO MONDRAGONE CAR.,,41.123525,13.971792,3
Pignataro Mag.,18,S09207,PIGNATARO MAGGIORE,,41.17384,14.160545,3
BN Arco Traiano,18,S09530,BENEVENTO ARCO TRAIANO,,41.136834,14.777662,3
Luogosano,18,S09606,LUOGOSANO,,40.980381,14.994305,3
Mercato S.Sever.,18,S09706,MERCATO SAN SEVERINO,,40.783095,14.759749,3
S.Mauro La Bruca,18,S11714,SAN MAURO LA BRUCA,,40.09683,15.298924,3
S.Nicola Varco,18,S11700,SAN NICOLA VARCO DI EBOLI,,40.561479,14.998375,3
Sapri,18,S11721,SAPRI,,40.078013,15.627204,3
Acerra,18,S09215,ACERRA,,40.939066,14.372243,3
Angri,18,S09812,ANGRI,,40.746404,14.575366,3
Apice S.A.B.,18,S09314,APICE S.ARCANGELO BONITO,,41.140927,14.918733,3
Aquilonia,18,S09623,AQUILONIA,,40.940252,15.541249,3
Ariano Irpino,18,S09316,ARIANO IRPINO,,41.181883,15.117508,3
Avellino,18,S09514,AVELLINO,Avellino,40.921612,14.820586,3
Aversa,18,S09006,AVERSA,,40.973323,14.218578,3
Boccia al Mauro,18,S09763,BOCCIA AL MAURO,,40.732794,14.471878,3
Borgo,18,S09526,BORGO,,40.845976,14.784092,3
Boscoreale,18,S09754,BOSCOREALE,,40.770786,14.48017,3
Cancello,18,S09213,CANCELLO,,40.993063,14.418877,3
Cancello Arnone,18,S09002,CANCELLO ARNONE,,41.063369,14.02901,3
Capua,18,S09208,CAPUA,,41.101306,14.210347,3
Casalbuono,18,S09910,CASALBUONO,,40.214093,15.686095,3
Caserta,18,S09211,CASERTA,Caserta,41.068655,14.328457,3
Casoria,18,S09009,CASORIA,,40.907762,14.29874,3
Cassano Irpino,18,S09611,CASSANO IRPINO,,40.869227,15.031213,3
Castelfranci,18,S09609,CASTELFRANCI,,40.935968,15.038655,3
Cast.re di Stab.,18,S09756,CASTELLAMMARE DI STABIA,,40.701398,14.483737,3
Cava Dei Tirreni,18,S09816,CAVA DEI TIRRENI,,40.703662,14.708461,3
Cavalleggeri A.,18,S09113,CAVALLEGGERI AOSTA,,40.819292,14.185679,3
Ascea,18,S11711,ASCEA,,40.140955,15.172626,3
Battipaglia,18,S09823,BATTIPAGLIA,,40.605789,14.98324,3
Celle Bulgheria,18,S11716,CELLE BULGHERIA ROCCAGLORIOSA,,40.10287,15.39473,3
Centola,18,S11715,CENTOLA,,40.090672,15.34674,3
Omignano,18,S11708,OMIGNANO SALENTO,,40.252688,15.134406,3
Policastro,18,S11718,POLICASTRO BUSSENTINO,,40.076482,15.528438,3
Cese,18,S09473,CESE,,41.210883,14.787329,3
Chianche Ceppal.,18,S09510,CHIANCHE CEPPALONI,,41.050122,14.777618,3
Codola,18,S09703,CODOLA,,40.767687,14.665622,3
Savignano G.,18,S09318,SAVIGNANO GRECI,,41.230587,15.167109,3
Scafati,18,S09811,SCAFATI,,40.746028,14.523253,3
Sessa A.,18,S09000,SESSA AURUNCA R.,,41.1955,13.8761,3
Solopaca,18,S09307,SOLOPACA,,41.210521,14.571413,3
Teano,18,S09205,TEANO,,41.231804,14.077075,3
Fisciano,18,S09519,FISCIANO,,40.759095,14.77486,3
Formia-Gaeta,18,S08640,FORMIA-GAETA,,41.258773,13.605996,4
Paternopoli,18,S09607,PATERNOPOLI,,40.972903,15.009932,3
Corsano,18,S09324,CORSANO,,41.164472,14.958463,3
Gragnano,18,S09758,GRAGNANO,,40.688964,14.520445,3
Lanzara Fimiani,18,S09707,LANZARA FIMIANI,,40.769685,14.68115,3
Lavorate,18,S09708,LAVORATE,,40.78733,14.649875,3
Bagnoli Irpino,18,S09613,BAGNOLI IRPINO,,40.83917,15.06324,3
Salerno,18,S09818,SALERNO,Salerno,40.675137,14.772822,1
Salza Irpina,18,S09600,SALZA IRPINA,,40.922251,14.881761,3
Sarno,18,S09702,SARNO,,40.813063,14.612442,3
Montoro Forino,18,S09518,MONTORO FORINO,,40.819987,14.757381,3
Montoro Super.,18,S09517,MONTORO SUPERIORE,,40.831616,14.80217,3
Montorsi,18,S09528,MONTORSI,,41.080487,14.786519,3
Napoli Gianturco,18,S09110,NAPOLI GIANTURCO,,40.853959,14.288213,3
NA Mergellina,18,S09105,NAPOLI MERGELLINA,,40.831531,14.218662,3
NA Montesanto,18,S09107,NAPOLI MONTESANTO,,40.847807,14.244022,3
Piazza Amedeo,18,S09106,PIAZZA AMEDEO,,40.838506,14.232974,3
Napoli Centrale,18,S09218,NAPOLI CENTRALE,Napoli,40.852933,14.272908,1
Campo di Nusco,18,S09626,CAMPO DI NUSCO,,40.879143,15.129255,3
Campolattaro,18,S09505,CAMPOLATTARO,,41.285869,14.726853,3
Pozzuoli S.,18,S09101,POZZUOLI SOLFATARA,,40.827586,14.126163,3
Quarto di Marano,18,S09111,QUARTO DI MARANO,,40.871086,14.122801,3
Recale,18,S09302,RECALE,,41.06235,14.30323,3
Reviglione di S.,18,S09762,REVIGLIONE DI SOMMA VESUVIANA,,40.872234,14.482833,3
Riardo,18,S09204,RIARDO,,41.265177,14.124949,3
Pettorano sul G.,19,S08901,PETTORANO SUL GIZIO,,41.974557,13.965036,3
Fossacesia,19,S07819,FOSSACESIA,,42.235097,14.524255,3
Civita d'Antino,19,S08853,CIVITA D`ANTINO-MORINO,,41.870632,13.458868,3
S. Vincenzo V.R.,19,S08855,S.VINCENZO V.R.,,41.832988,13.526148,3
Sulmona-Introd.,19,S08900,SULMONA-INTRODACQUA,,42.038241,13.92156,3
Rivisondoli-Pesc,19,S08905,RIVISONDOLI-PESCOCOSTANZO,,41.877292,14.079308,3
Castel di Sangro,19,S08910,CASTEL DI SANGRO,,41.777829,14.112049,3
Isernia,19,S09053,ISERNIA,Isernia,41.596946,14.235421,4
Scerne di Pineto,19,S07805,SCERNE DI PINETO,,42.642427,14.041324,3
Bugnara,19,S08538,BUGNARA,,42.031166,13.862082,3
Bussi,19,S07704,BUSSI,,42.194154,13.849075,3
Campo di Giove,19,S08903,CAMPO DI GIOVE,,42.007967,14.041492,3
Pratola P.S.,19,S07601,PRATOLA PELIGNA SUPERIORE,,42.080415,13.87223,3
Bari C.le,19,S11119,BARI CENTRALE,Bari,41.11774,16.869601,4
Vigliano d'Abruz,19,S07412,VIGLIANO D`ABRUZZO,,42.341675,13.231335,3
Tione degli A.,19,S07426,TIONE DEGLI ABRUZZI,,42.204908,13.64205,3
Popoli Vittorito,19,S07703,POPOLI VITTORITO,,42.172354,13.826152,3
Tortoreto Lido,19,S07801,TORTORETO LIDO,,42.804562,13.939012,3
Pineto Atri,19,S07806,PINETO ATRI,,42.607736,14.069072,3
Teramo,19,S07900,TERAMO,Teramo,42.660551,13.715882,3
Castellalto C.,19,S07901,CASTELLALTO CANZANO,,42.69564,13.793043,3
Roma Termini,19,S08409,ROMA TERMINI,Roma,41.900636,12.502026,4
Sante Marie,19,S08521,SANTE MARIE,,42.096993,13.21696,3
Carrito-Ortona,19,S08533,CARRITO-ORTONA,,42.026506,13.720179,3
F00024,19,F00024,F00024,,42.585444,14.026794,4
Campo G.-Monte M,19,S08919,CAMPO DI GIOVE-MONTE MAIELLA,,41.993262,14.069088,3
Cocullo,19,S08534,COCULLO,,42.040723,13.776636,3
Alanno,19,S07708,ALANNO,,42.287185,14.019595,3
Alba Adriatica,19,S07800,ALBA ADRIATICA NERETO CONTR.,,42.83438,13.91733,3
Alfedena-Scontr,19,S08908,ALFEDENA-SCONTRONE,,41.738222,14.044662,3
Anversa V. S.,19,S08537,ANVERSA-VILLALAGO-SCANNO,,42.017261,13.835618,3
Avezzano,19,S08526,AVEZZANO,,42.039495,13.426446,3
Capistrello,19,S08850,CAPISTRELLO,,41.97051,13.399276,3
Cappelle-Magl.,19,S08525,CAPPELLE-MAGLIANO,,42.059369,13.372468,3
Carsoli,19,S08519,CARSOLI,,42.09578,13.080388,3
Casalbordino P.,19,S07821,CASALBORDINO POLLUTRI,,42.193653,14.633045,3
Celano-Ovindoli,19,S08528,CELANO-OVINDOLI,,42.076999,13.543398,3
Cerchio,19,S08530,CERCHIO,,42.061082,13.597972,3
Chieti,19,S07712,CHIETI,Chieti,42.356905,14.13815,3
Civitella Roveto,19,S08852,CIVITELLA ROVETO,,41.916419,13.424882,3
Colli di M. Bove,19,S08520,COLLI DI MONTE BOVE,,42.097103,13.15057,3
Sassa Tornimpart,19,S07413,SASSA TORNIMPARTE,,42.360549,13.295333,3
Scafa S.V.C.T.,19,S07707,SCAFA S.VALENTINO CARAMANICO T,,42.26717,13.99909,3
Scurcola Mars.,19,S08524,SCURCOLA MARSICANA,,42.053136,13.344374,3
Sella di Corno,19,S07411,SELLA DI CORNO,,42.360461,13.189876,3
Fontecchio,19,S07421,FONTECCHIO,,42.222822,13.604445,3
Giulianova,19,S07802,GIULIANOVA,,42.751673,13.965743,3
L'Aquila,19,S07414,L`AQUILA,L'Aquila,42.351055,13.384959,3
S.Vito Lanciano,19,S07817,S.VITO LANCIANO,,42.307401,14.448093,3
Montesilvano,19,S07808,MONTESILVANO,,42.515766,14.152567,3
Mosciano S. Ang.,19,S07904,MOSCIANO S. ANGELO,,42.710309,13.908563,3
Pratola Peligna,19,S07700,PRATOLA PELIGNA,,42.102423,13.876349,3
Prezza,19,S08536,PREZZA,,42.053699,13.834497,3
Raiano,19,S07600,RAIANO,,42.097931,13.80908,3
Rocca di Corno,19,S07410,ROCCA DI CORNO,,42.388164,13.143939,4
Roccaraso,19,S08906,ROCCARASO,,41.850833,14.079292,3
Roseto Degli Abr,19,S07804,ROSETO DEGLI ABRUZZI,,42.677852,14.01535,3
Pescara,19,S07810,PESCARA,Pescara,42.467789,14.205066,1
Pescara P.N.,19,S07811,PESCARA PORTA NUOVA,,42.458072,14.211663,3
Pescina,19,S08532,PESCINA,,42.037564,13.668981,3
Pescocanale,19,S08811,PESCOCANALE,,41.9589,13.391624,3
Piano d'Orta B.,19,S07714,PIANO D`ORTA BOLOGNANO,,42.254455,13.951514,3
Molina C.V.S.,19,S07424,MOLINA CASTEL VECCHIO SUBAQUEO,,42.143476,13.739644,3
Francavilla M.,19,S07813,FRANCAVILLA AL MARE,,42.421316,14.288062,3
Notaresco,19,S07903,NOTARESCO,,42.706502,13.876365,3
Oricola Pereto,19,S08518,ORICOLA-PERETO,,42.067835,13.044214,3
Ortona,19,S07815,ORTONA,,42.354196,14.407698,3
Paganica,19,S07416,PAGANICA,,42.334751,13.464317,3
Palena,19,S08904,PALENA,,41.918401,14.105189,3
Torre dei P.,19,S07706,TORRE DEI PASSERI,,42.244022,13.937525,3
Manoppello,19,S07710,MANOPPELLO,,42.305848,14.061057,3
Pescara S. Marco,19,S07017,PESCARA S. MARCO,,42.44613,14.208981,3
Fossacesia/T.S.,19,S07018,FOSSACESIA - TORINO DI SANGRO,,42.237648,14.525456,3
Cupone,19,S08810,CUPONE,,41.964628,13.377481,3
Fagnano Campana,19,S07420,FAGNANO CAMPANA,,42.250575,13.562743,3
Balsorano,19,S08856,BALSORANO,,41.809427,13.556546,3
Beffi,19,S07422,BEFFI,,42.197341,13.660759,3
Bellante Ripat.,19,S07902,BELLANTE RIPATTONE,,42.705775,13.837978,3
Vasto S.Salvo,19,S07824,VASTO S.SALVO,,42.079832,14.739483,3
Villa San Seb.,19,S08523,VILLA SAN SEBASTIANO,,42.049331,13.308271,3
PORTO D'ASCOLI,19,S07514,PORTO D`ASCOLI,,42.912792,13.896813,4
Porto di Vasto,19,S07822,PORTO DI VASTO,,42.167774,14.698057,3
Silvi,19,S07807,SILVI,,42.55911,14.110365,3
Sulmona,19,S08539,SULMONA,,42.060836,13.907156,3
Tagliacozzo,19,S08522,TAGLIACOZZO,,42.070701,13.255664,3
Goriano Sicoli,19,S08535,GORIANO SICOLI,,42.082698,13.78286,3
Acciano,19,S07423,ACCIANO,,42.175994,13.711345,3
S.Demetrio V.,19,S07418,S.DEMETRIO DE` VESTINI,,42.294447,13.536543,3
Tocco C.,19,S07705,TOCCO CASTIGLIONE,,42.226619,13.904658,3
Tollo Canosa S.,19,S07814,TOLLO CANOSA SANNITA,,42.394208,14.339984,3
Torino di Sangro,19,S07820,TORINO DI SANGRO PAGLIETA,,42.227479,14.552549,3
Assemini,20,S12889,ASSEMINI,,39.287603,8.997936,3
Bonorva,20,S12867,BONORVA,,40.417763,8.760707,3
Borore,20,S12872,BORORE,,40.218992,8.809535,3
Caniga,20,S12812,CANIGA,,40.716116,8.526395,3
Chirialza,20,S12899,CHIRIALZA,,40.830877,9.36732,3
Cixerri,20,S12970,CIXERRI,,39.26982,8.578934,3
Scala di Giocca,20,S12814,SCALA DI GIOCCA,,40.698881,8.59695,3
Siliqua,20,S12954,SILIQUA,,39.297005,8.813078,3
Solarussa,20,S12876,SOLARUSSA,,39.952525,8.679813,3
Su Canale,20,S12896,SU CANALE,,40.838375,9.404226,3
Iglesias,20,S12950,IGLESIAS,,39.310563,8.539786,3
Barbusi,20,S12971,BARBUSI,,39.203024,8.501702,3
Bauladu Milis,20,S12875,BAULADU MILIS,,40.020722,8.687123,3
Sant'Orsola,20,S12806,SANT`ORSOLA,,40.747117,8.532229,3
Samassi Serrenti,20,S12885,SAMASSI SERRENTI,,39.483075,8.899035,3
Sanluri S.,20,S12883,SANLURI STATO,,39.526147,8.850221,3
Sant'Anna,20,S12897,SANT`ANNA,,39.810758,8.641451,3
Monti Telti,20,S12857,MONTI TELTI,,40.829632,9.322814,3
Cagliari,20,S12891,CAGLIARI,Cagliari,39.216078,9.107984,1
Cagliari Elmas,20,S12890,CAGLIARI ELMAS,,39.264193,9.045497,3
Cala Sabina,20,S12851,CALA SABINA,,41.011012,9.5881,3
Campomela,20,S12815,CAMPOMELA,,40.68139,8.638875,3
Berchidda,20,S12859,BERCHIDDA,,40.772052,9.181312,3
Monte Arcau,20,S12973,MONTE ARCAU,,39.244501,8.543347,3
G.Aranci Mar.ma,20,S12850,GOLFO ARANCI MARITTIMA,,40.995775,9.623843,3
Golfo Aranci,20,S12852,GOLFO ARANCI,,40.997261,9.62471,3
Olbia,20,S12855,OLBIA,Olbia,40.924595,9.498293,1
Oristano,20,S12878,ORISTANO,Oristano,39.902033,8.603974,1
Oschiri,20,S12860,OSCHIRI,,40.713273,9.107749,3
Pabillonis,20,S12881,PABILLONIS,,39.610878,8.741013,3
Macomer,20,S12869,MACOMER,,40.267899,8.772279,3
Decimomannu,20,S12888,DECIMOMANNU,,39.304593,8.965808,3
Musei,20,S12953,MUSEI,,39.28837,8.676528,3
Ploaghe,20,S12816,PLOAGHE,,40.66132,8.728075,3
Villamassargia D,20,S12952,VILLAMASSARGIA DOMUSNOVAS,,39.294811,8.641986,3
Villasor,20,S12887,VILLASOR,,39.381451,8.935907,3
Porto Torres,20,S12802,PORTO TORRES,,40.833045,8.39642,3
Abbasanta,20,S12873,ABBASANTA,,40.128801,8.817733,3
San Gavino,20,S12882,SAN GAVINO,,39.546206,8.788017,3
Enas,20,S12856,ENAS,,40.85706,9.431095,3
Torralba,20,S12865,TORRALBA,,40.482769,8.781619,3
Porto Torres Mar,20,S12803,PORTO TORRES MARITTIMA,,40.837914,8.397301,3
San Giorgio SS,20,S12805,S.GIORGIO DI SASSARI,,40.754903,8.516505,3
Madonna di Castr,20,S12853,MADONNA DI CASTRO,,40.672018,9.046014,3
Paulilatino,20,S12874,PAULILATINO,,40.077373,8.775812,3
Villaspecios Uta,20,S12956,VILLASPECIOSA UTA,,39.304168,8.940501,3
San Giovanni,20,S12804,SAN GIOVANNI,,40.762523,8.499282,3
Sassari,20,S12807,SASSARI,Sassari,40.729506,8.554157,1
Tissi Usini,20,S12813,TISSI USINI,,40.689278,8.530258,3
Ardara,20,S12817,ARDARA,,40.632139,8.818996,3
Marinella,20,S12854,MARINELLA,,40.999129,9.55362,3
Ozieri Fraigas,20,S12861,OZIERI FRAIGAS,,40.627334,8.986497,3
Ozieri Chilivani,20,S12862,OZIERI CHILIVANI,,40.609496,8.933744,3
Mores Ittireddu,20,S12864,MORES ITTIREDDU,,40.555954,8.875838,3
Giave,20,S12866,GIAVE,,40.455875,8.729388,3
Marrubiu Terr.Ar,20,S12879,MARRUBIU TERRALBA ARBOREA,,39.75293,8.641144,3
Serramanna Nuram,20,S12886,SERRAMANNA NURAMINIS,,39.426123,8.916579,3
Rudalza,20,S12895,RUDALZA,,40.994082,9.531214,3
Olbia M.I.B.,20,S12901,OLBIA MARITTIMA ISOLA BIANCA,,40.922597,9.523706,3
Carbonia Serb.,20,S12818,CARBONIA SERBARIU,Carbonia Serbariu,39.169508,8.509186,3
Uras Mogoro,20,S12880,URAS MOGORO,,39.692629,8.696459,3
Bolzano,21,S02026,BOLZANO ,Bolzano,46.496346,11.358556,4
Borgo Valsugana,21,S02313,BORGO VALSUGANA CENTRO,,46.051182,11.453967,3
Peri,21,S02052,PERI,,45.658402,10.900314,4
Rovereto,21,S02044,ROVERETO,,45.890985,11.033518,3
Trento,21,S02038,TRENTO,Trento,46.072414,11.118941,1
Primolano,21,S02319,PRIMOLANO,,45.965315,11.700899,4
Bolzano,22,S02026,BOLZANO ,Bolzano,46.496346,11.358556,1
BRENNERO,22,S02001,BRENNERO,,47.004117,11.505711,4
Fortezza,22,S02011,FORTEZZA ,,46.788841,11.609922,3
S.Candido,22,S02114,S.CANDIDO,,46.732728,12.271917,3
Merano,22,S02216,MERANO,,46.673066,11.148978,3
Trento,22,S02038,TRENTO,Trento,46.072414,11.118941,4
